node,obs_st,time
90,0,0
316,0,0
240,0,0
157,0,0
235,0,1
21,0,1
78,0,1
309,0,1
202,0,2
322,1,2
242,0,2
67,0,2
1,0,3
207,0,3
92,0,3
72,0,3
8,0,4
166,0,4
152,0,4
45,0,4
69,0,5
239,0,5
176,0,5
308,1,5
248,1,6
287,1,6
92,0,6
188,0,6
51,1,7
87,0,7
218,0,7
100,0,7
15,0,8
153,0,8
72,0,8
169,1,8
220,0,9
224,0,9
4,1,9
12,0,9
103,0,10
101,0,10
195,0,10
131,0,10
52,1,11
25,1,11
241,0,11
177,1,11
306,1,12
69,1,12
193,0,12
171,0,12
292,1,13
323,1,13
209,0,13
172,1,13
50,1,14
286,1,14
163,0,14
123,1,14
313,1,15
57,0,15
53,1,15
165,1,15
80,1,16
221,1,16
273,1,16
112,1,16
240,0,17
129,1,17
278,1,17
146,1,17
133,1,18
263,1,18
299,1,18
43,1,18
