node,obs_st,time
1,0,0
78,0,0
112,0,0
35,0,0
234,0,1
51,0,1
23,0,1
153,0,1
226,0,2
290,0,2
143,0,2
67,0,2
265,0,3
81,0,3
96,0,3
7,0,3
124,0,4
72,0,4
184,0,4
50,0,4
316,0,5
270,0,5
206,0,5
238,1,5
84,0,6
165,0,6
236,0,6
194,0,6
119,0,7
140,0,7
76,0,7
310,0,7
170,0,8
54,0,8
204,0,8
133,0,8
29,0,9
1,0,9
269,1,9
180,1,9
114,0,10
109,0,10
170,0,10
231,0,10
28,0,11
109,0,11
206,0,11
185,0,11
242,0,12
59,0,12
200,0,12
146,1,12
206,0,13
260,0,13
121,0,13
325,0,13
134,0,14
120,0,14
275,1,14
157,1,14
200,0,15
294,0,15
171,0,15
250,1,15
261,0,16
95,0,16
83,0,16
272,1,16
310,0,17
108,1,17
140,1,17
57,0,17
205,1,18
176,0,18
136,0,18
254,0,18
