node,obs_st,time
64,0,0
131,0,0
94,0,0
304,0,0
66,0,1
245,0,1
273,0,1
19,0,1
327,0,2
248,0,2
247,0,2
315,0,2
50,0,3
71,0,3
314,0,3
231,0,3
309,0,4
221,0,4
274,0,4
12,0,4
295,0,5
207,1,5
265,0,5
319,0,5
196,0,6
318,0,6
151,0,6
147,0,6
100,0,7
216,0,7
281,1,7
278,0,7
43,0,8
175,0,8
286,0,8
93,0,8
109,0,9
264,0,9
55,0,9
67,0,9
194,0,10
93,0,10
155,0,10
28,0,10
193,0,11
221,0,11
71,0,11
156,0,11
30,0,12
221,0,12
195,0,12
122,0,12
122,0,13
174,0,13
160,0,13
198,0,13
303,0,14
180,0,14
206,0,14
286,0,14
204,1,15
197,0,15
60,0,15
271,1,15
176,0,16
280,0,16
238,0,16
118,0,16
43,0,17
57,0,17
104,0,17
142,0,17
50,0,18
154,0,18
0,0,18
182,0,18
