node,obs_st,time
16,0,0
26,0,0
174,0,0
198,0,0
175,0,1
182,0,1
161,0,1
290,0,1
133,0,2
143,0,2
52,0,2
156,0,2
138,0,3
3,0,3
80,0,3
226,0,3
144,0,4
109,0,4
112,0,4
102,0,4
258,0,5
39,0,5
224,0,5
98,0,5
58,0,6
167,1,6
15,0,6
181,0,6
290,1,7
284,0,7
300,1,7
176,0,7
225,0,8
112,0,8
213,0,8
35,0,8
279,0,9
86,0,9
189,0,9
156,0,9
245,0,10
42,1,10
207,1,10
161,1,10
43,0,11
273,1,11
69,1,11
26,0,11
90,0,12
87,1,12
325,1,12
160,1,12
276,0,13
265,0,13
289,1,13
225,0,13
146,1,14
209,0,14
174,0,14
212,0,14
114,0,15
129,0,15
311,1,15
43,0,15
247,1,16
327,1,16
145,0,16
127,0,16
212,0,17
134,0,17
164,0,17
139,0,17
39,0,18
312,1,18
23,0,18
80,1,18
