node,obs_st,time
85,0,0
2,0,0
276,0,0
220,0,0
146,0,1
67,0,1
99,0,1
65,0,1
228,0,2
213,0,2
112,0,2
99,0,2
321,0,3
303,0,3
124,0,3
230,0,3
29,0,4
15,1,4
47,0,4
86,0,4
219,1,5
16,0,5
54,1,5
260,0,5
286,0,6
327,1,6
204,0,6
279,0,6
194,0,7
96,0,7
4,0,7
239,0,7
213,0,8
267,0,8
99,0,8
116,0,8
302,1,9
156,1,9
282,1,9
64,0,9
227,0,10
312,1,10
230,0,10
148,0,10
91,0,11
304,1,11
325,1,11
120,0,11
215,1,12
253,0,12
176,0,12
139,0,12
74,1,13
189,0,13
217,0,13
171,0,13
3,1,14
30,0,14
88,1,14
43,0,14
199,0,15
283,0,15
220,0,15
68,0,15
326,1,16
113,1,16
83,1,16
36,0,16
188,1,17
224,1,17
143,0,17
172,1,17
239,1,18
226,0,18
69,1,18
162,1,18
