node,obs_st,time
192,0,0
224,0,0
246,0,0
202,0,0
272,0,1
81,0,1
310,0,1
139,0,1
118,0,2
251,0,2
79,0,2
218,0,2
210,0,3
265,0,3
41,0,3
36,0,3
19,0,4
207,0,4
9,0,4
82,0,4
286,0,5
275,0,5
82,0,5
231,0,5
293,0,6
139,0,6
155,0,6
270,0,6
102,0,7
113,0,7
146,0,7
47,0,7
322,0,8
269,0,8
99,1,8
264,0,8
15,1,9
163,0,9
178,0,9
198,0,9
192,0,10
180,1,10
309,1,10
313,1,10
314,0,11
304,1,11
296,1,11
148,0,11
154,0,12
168,0,12
327,1,12
33,0,12
218,0,13
237,1,13
198,0,13
83,0,13
86,0,14
21,0,14
65,0,14
40,0,14
134,0,15
31,1,15
17,0,15
202,0,15
81,1,16
169,0,16
52,0,16
190,0,16
153,1,17
251,1,17
23,0,17
199,0,17
269,1,18
319,1,18
193,0,18
301,1,18
