node,obs_st,time
24,0,0
22,0,0
56,0,0
64,0,0
266,0,1
223,0,1
38,0,1
276,0,1
316,0,2
146,0,2
154,0,2
120,0,2
267,1,3
73,1,3
318,0,3
231,0,3
239,0,4
6,0,4
260,0,4
141,0,4
279,0,5
46,1,5
129,1,5
303,0,5
65,0,6
62,0,6
225,0,6
286,0,6
21,0,7
171,0,7
13,0,7
321,0,7
254,0,8
242,0,8
213,0,8
193,0,8
170,0,9
279,0,9
151,0,9
230,0,9
58,0,10
52,0,10
87,1,10
262,0,10
158,0,11
108,1,11
48,0,11
322,0,11
222,0,12
0,0,12
51,0,12
212,0,12
175,0,13
70,1,13
277,0,13
204,1,13
63,0,14
308,0,14
222,0,14
307,1,14
215,1,15
320,0,15
161,1,15
249,0,15
151,0,16
263,1,16
221,0,16
107,0,16
14,0,17
24,0,17
238,1,17
69,1,17
244,0,18
120,0,18
269,1,18
271,1,18
