node,obs_st,time
327,0,0
146,0,0
314,0,0
324,0,0
68,0,1
181,0,1
4,0,1
205,0,1
236,0,2
192,0,2
51,0,2
254,0,2
269,0,3
324,0,3
159,0,3
317,0,3
128,0,4
107,0,4
38,0,4
168,0,4
321,0,5
244,0,5
11,1,5
14,0,5
87,0,6
185,0,6
166,0,6
26,0,6
283,0,7
20,0,7
56,0,7
244,0,7
12,0,8
317,0,8
43,0,8
261,0,8
95,0,9
8,1,9
20,0,9
302,0,9
234,0,10
242,0,10
319,0,10
126,1,10
5,1,11
157,1,11
7,0,11
113,0,11
307,0,12
67,1,12
146,1,12
304,0,12
208,0,13
84,0,13
49,1,13
214,0,13
230,0,14
269,1,14
98,0,14
42,1,14
72,0,15
151,0,15
9,0,15
14,0,15
230,0,16
273,1,16
307,0,16
79,1,16
284,0,17
152,0,17
72,0,17
227,0,17
214,0,18
115,0,18
101,0,18
20,0,18
