node,obs_st,time
315,0,0
183,0,0
221,0,0
127,0,0
300,0,1
309,0,1
117,0,1
209,0,1
271,0,2
125,0,2
202,0,2
41,0,2
314,0,3
293,0,3
77,0,3
242,0,3
176,0,4
178,0,4
315,0,4
69,0,4
281,1,5
21,0,5
322,0,5
39,0,5
81,0,6
128,0,6
246,1,6
176,0,6
284,0,7
147,0,7
237,1,7
150,1,7
251,0,8
109,0,8
305,0,8
76,0,8
14,0,9
302,0,9
250,1,9
83,0,9
124,0,10
139,0,10
284,0,10
325,0,10
44,0,11
128,0,11
18,1,11
8,0,11
90,0,12
233,0,12
6,0,12
220,0,12
273,0,13
110,0,13
160,0,13
154,0,13
227,0,14
173,0,14
109,0,14
310,0,14
143,0,15
238,0,15
207,1,15
279,0,15
101,0,16
82,0,16
156,0,16
31,0,16
107,0,17
73,0,17
239,0,17
158,0,17
103,0,18
68,0,18
80,0,18
315,0,18
