node,obs_st,time
286,0,0
159,0,0
81,0,0
44,0,0
155,0,1
59,0,1
83,0,1
72,0,1
218,0,2
249,0,2
260,0,2
279,0,2
264,0,3
120,0,3
56,0,3
55,0,3
148,0,4
206,0,4
226,0,4
202,0,4
27,0,5
108,0,5
167,0,5
110,0,5
291,0,6
185,0,6
260,0,6
218,0,6
137,0,7
160,0,7
20,0,7
212,0,7
27,0,8
202,0,8
18,0,8
122,0,8
234,0,9
198,0,9
106,0,9
229,0,9
131,0,10
247,0,10
1,0,10
230,0,10
235,0,11
109,0,11
117,0,11
319,0,11
285,0,12
173,0,12
21,0,12
242,0,12
123,0,13
164,0,13
77,1,13
204,0,13
55,0,14
91,1,14
250,0,14
9,0,14
146,0,15
114,0,15
164,0,15
169,0,15
40,0,16
93,0,16
32,0,16
109,0,16
177,0,17
84,0,17
171,0,17
21,0,17
284,0,18
34,1,18
135,0,18
265,0,18
