node,obs_st,time
255,0,0
126,0,0
188,0,0
143,0,0
97,0,1
25,0,1
229,0,1
326,0,1
239,0,2
137,0,2
128,0,2
273,0,2
215,0,3
60,0,3
299,0,3
4,0,3
129,1,4
135,0,4
84,0,4
20,0,4
127,0,5
315,0,5
96,0,5
130,1,5
172,0,6
309,0,6
87,0,6
229,0,6
10,0,7
312,0,7
183,0,7
154,0,7
189,0,8
210,0,8
95,0,8
168,0,8
37,1,9
85,0,9
265,0,9
291,1,9
132,1,10
131,0,10
208,1,10
97,1,10
167,0,11
264,1,11
290,1,11
186,1,11
144,1,12
139,0,12
90,0,12
128,1,12
298,1,13
46,1,13
292,1,13
320,0,13
40,0,14
74,1,14
103,1,14
114,1,14
55,0,15
42,1,15
299,1,15
146,1,15
22,1,16
192,0,16
75,0,16
156,0,16
181,1,17
247,1,17
323,1,17
25,1,17
156,0,18
115,1,18
273,1,18
304,1,18
