node,obs_st,time
125,0,0
255,0,0
3,0,0
57,0,0
106,0,1
1,0,1
290,0,1
131,0,1
196,0,2
181,0,2
305,0,2
229,0,2
59,0,3
29,0,3
13,0,3
189,0,3
30,0,4
71,0,4
293,0,4
315,0,4
102,0,5
325,1,5
79,0,5
133,0,5
163,0,6
133,0,6
125,0,6
136,1,6
206,0,7
13,0,7
9,0,7
220,0,7
95,0,8
127,0,8
159,0,8
305,0,8
79,0,9
289,0,9
2,0,9
195,0,9
111,0,10
41,1,10
263,0,10
269,1,10
51,0,11
56,0,11
310,1,11
200,0,11
64,0,12
194,1,12
154,0,12
111,0,12
201,0,13
210,0,13
8,0,13
97,1,13
128,1,14
183,0,14
279,0,14
86,0,14
161,1,15
9,0,15
147,0,15
111,0,15
28,0,16
275,1,16
65,0,16
141,1,16
77,0,17
100,1,17
159,1,17
297,1,17
277,1,18
260,0,18
65,0,18
2,0,18
