node,obs_st,time
37,0,0
150,0,0
213,0,0
314,0,0
186,0,1
271,0,1
170,0,1
171,0,1
30,0,2
124,0,2
88,0,2
302,0,2
142,0,3
137,0,3
36,0,3
159,0,3
269,0,4
73,0,4
226,0,4
7,0,4
255,0,5
281,0,5
205,0,5
11,0,5
9,0,6
239,0,6
55,0,6
183,0,6
292,0,7
97,0,7
138,0,7
4,0,7
255,0,8
111,0,8
175,1,8
79,1,8
75,0,9
285,0,9
53,0,9
143,0,9
125,1,10
206,0,10
33,0,10
106,1,10
114,0,11
60,0,11
275,1,11
54,0,11
262,0,12
18,1,12
263,0,12
12,0,12
110,0,13
15,0,13
71,1,13
134,0,13
116,1,14
101,0,14
283,0,14
185,0,14
65,0,15
30,0,15
237,1,15
268,0,15
169,0,16
143,0,16
51,1,16
60,0,16
100,1,17
12,0,17
282,1,17
263,0,17
62,1,18
50,0,18
258,1,18
148,0,18
