node,obs_st,time
284,0,0
259,0,0
309,0,0
311,0,0
126,0,1
175,0,1
85,0,1
222,0,1
268,0,2
9,0,2
137,0,2
275,0,2
86,0,3
68,0,3
146,0,3
203,0,3
158,0,4
58,0,4
105,0,4
107,0,4
218,0,5
4,0,5
0,0,5
57,0,5
213,0,6
70,0,6
182,0,6
90,0,6
304,1,7
88,0,7
36,1,7
266,1,7
310,1,8
109,1,8
279,1,8
238,1,8
228,1,9
124,1,9
168,1,9
300,1,9
189,1,10
251,0,10
120,0,10
197,0,10
318,1,11
102,0,11
303,1,11
26,1,11
283,1,12
202,0,12
3,1,12
32,1,12
256,1,13
119,0,13
320,1,13
162,1,13
160,1,14
72,1,14
139,0,14
288,1,14
67,1,15
157,1,15
213,0,15
175,1,15
244,0,16
174,1,16
34,1,16
28,1,16
290,1,17
208,1,17
23,1,17
88,1,17
227,0,18
311,1,18
63,1,18
231,1,18
