node,obs_st,time
265,0,0
18,0,0
293,0,0
220,0,0
169,0,1
29,0,1
129,0,1
46,0,1
96,0,2
67,0,2
58,0,2
93,0,2
182,0,3
262,0,3
127,0,3
307,0,3
73,0,4
183,0,4
233,0,4
190,0,4
229,0,5
30,0,5
136,0,5
225,0,5
116,0,6
84,0,6
112,0,6
200,0,6
238,0,7
305,0,7
19,0,7
199,0,7
252,0,8
286,0,8
243,0,8
111,0,8
319,0,9
301,0,9
10,0,9
267,0,9
129,0,10
31,0,10
192,0,10
90,0,10
20,0,11
193,0,11
177,0,11
161,1,11
323,0,12
72,0,12
12,0,12
266,1,12
59,0,13
67,1,13
136,0,13
167,0,13
48,1,14
155,0,14
208,0,14
5,1,14
47,0,15
303,1,15
182,0,15
239,1,15
52,0,16
106,1,16
230,0,16
201,1,16
294,1,17
312,1,17
226,0,17
227,1,17
93,1,18
99,1,18
289,1,18
133,0,18
