node,obs_st,time
166,0,0
124,0,0
236,0,0
111,0,0
308,0,1
14,0,1
279,0,1
261,0,1
149,0,2
173,0,2
109,0,2
49,0,2
180,0,3
230,0,3
58,0,3
49,0,3
103,0,4
9,0,4
214,0,4
180,0,4
249,0,5
97,1,5
99,0,5
98,0,5
175,0,6
256,0,6
277,0,6
171,0,6
153,1,7
278,0,7
246,1,7
27,0,7
276,0,8
14,0,8
140,0,8
4,0,8
326,0,9
274,0,9
282,1,9
327,0,9
188,0,10
4,0,10
37,0,10
193,0,10
167,0,11
84,0,11
302,0,11
99,0,11
314,0,12
48,1,12
263,0,12
326,0,12
290,0,13
127,0,13
145,0,13
60,0,13
85,0,14
113,0,14
109,0,14
1,0,14
212,0,15
148,0,15
67,0,15
54,0,15
64,0,16
173,0,16
264,0,16
316,0,16
4,0,17
121,0,17
115,0,17
273,0,17
200,0,18
69,0,18
292,0,18
126,0,18
